Materia;Curso;Nombre;Docentes;Dia;Inicio;Fin;Clase;Vacantes;Aula;Sede
6108;7B;ALGEBRA II A;MARTINS, MARCELA - VALDETTARO, MARCELO ALEJAN - ALVAREZ PONTE, LUCIA INES;Ma;11:00;13:00;PO;26;416;PC
6108;7B;ALGEBRA II A;MARTINS, MARCELA - VALDETTARO, MARCELO ALEJAN - ALVAREZ PONTE, LUCIA INES;Ju;11:00;13:00;PO;26;313;PC
6108;9;ALGEBRA II A;BUCELLO, PABLO AUGUSTO - SCORINI, MATIAS GABRIEL - AGUERRE, JUAN FRANCISCO;Ma;20:00;22:00;PO;30;500;PC
6108;9;ALGEBRA II A;BUCELLO, PABLO AUGUSTO - SCORINI, MATIAS GABRIEL - AGUERRE, JUAN FRANCISCO;Ma;18:00;20:00;TO;30;500;PC
6108;9;ALGEBRA II A;BUCELLO, PABLO AUGUSTO - SCORINI, MATIAS GABRIEL - AGUERRE, JUAN FRANCISCO;Ju;20:00;22:00;PO;30;500;PC
6108;9;ALGEBRA II A;BUCELLO, PABLO AUGUSTO - SCORINI, MATIAS GABRIEL - AGUERRE, JUAN FRANCISCO;Ju;18:00;20:00;TO;30;500;PC
6108;10;ALGEBRA II A;GIRIBET, JUAN IGNACIO - A DESIGNAR, A DESIGNAR - MAILING, AGUSTIN BELTRAN - FITTIPALDI, MARÍA SOL;Mi;11:00;13:00;TO;42;510;PC
6108;10;ALGEBRA II A;GIRIBET, JUAN IGNACIO - A DESIGNAR, A DESIGNAR - MAILING, AGUSTIN BELTRAN - FITTIPALDI, MARÍA SOL;Mi;9:00;11:00;PO;42;510;PC
6108;10;ALGEBRA II A;GIRIBET, JUAN IGNACIO - A DESIGNAR, A DESIGNAR - MAILING, AGUSTIN BELTRAN - FITTIPALDI, MARÍA SOL;Vi;11:00;13:00;TO;42;510;PC
6108;10;ALGEBRA II A;GIRIBET, JUAN IGNACIO - A DESIGNAR, A DESIGNAR - MAILING, AGUSTIN BELTRAN - FITTIPALDI, MARÍA SOL;Vi;9:00;11:00;PO;42;510;PC
6108;13;ALGEBRA II A;SEINHART, MARIA CELINA - PERALTA, NORA BEATRIZ - MARTI, MARIA ELIZABETH - HERRMANN, GUILLERMO WALTER;Mi;15:00;17:00;TO;42;510;PC
6108;13;ALGEBRA II A;SEINHART, MARIA CELINA - PERALTA, NORA BEATRIZ - MARTI, MARIA ELIZABETH - HERRMANN, GUILLERMO WALTER;Mi;13:00;15:00;PO;42;510;PC
6108;13;ALGEBRA II A;SEINHART, MARIA CELINA - PERALTA, NORA BEATRIZ - MARTI, MARIA ELIZABETH - HERRMANN, GUILLERMO WALTER;Vi;15:00;17:00;TO;42;510;PC
6108;13;ALGEBRA II A;SEINHART, MARIA CELINA - PERALTA, NORA BEATRIZ - MARTI, MARIA ELIZABETH - HERRMANN, GUILLERMO WALTER;Vi;13:00;15:00;PO;42;510;PC
6108;15A;ALGEBRA II A;ALVAREZ JULIA, JORGE - CHORNY, FERNANDO - CATUOGNO, EZEQUIEL PATRICIO;Mi;19:00;21:00;PO;26;510;PC
6108;15A;ALGEBRA II A;ALVAREZ JULIA, JORGE - CHORNY, FERNANDO - CATUOGNO, EZEQUIEL PATRICIO;Lu;17:00;19:00;TO;26;500;PC
6108;15A;ALGEBRA II A;ALVAREZ JULIA, JORGE - CHORNY, FERNANDO - CATUOGNO, EZEQUIEL PATRICIO;Lu;19:00;21:00;PO;26;510;PC
6108;15A;ALGEBRA II A;ALVAREZ JULIA, JORGE - CHORNY, FERNANDO - CATUOGNO, EZEQUIEL PATRICIO;Mi;17:00;19:00;TO;26;500;PC
6108;15B;ALGEBRA II A;ALVAREZ JULIA, JORGE - LIBERCZUK, SERGIO JAVIER - GALVAN, MONICA BEATRIZ;Mi;17:00;19:00;TO;26;500;PC
6108;15B;ALGEBRA II A;ALVAREZ JULIA, JORGE - LIBERCZUK, SERGIO JAVIER - GALVAN, MONICA BEATRIZ;Lu;17:00;19:00;TO;26;500;PC
6108;15B;ALGEBRA II A;ALVAREZ JULIA, JORGE - LIBERCZUK, SERGIO JAVIER - GALVAN, MONICA BEATRIZ;Mi;19:00;21:00;PO;26;500;PC
6108;15B;ALGEBRA II A;ALVAREZ JULIA, JORGE - LIBERCZUK, SERGIO JAVIER - GALVAN, MONICA BEATRIZ;Lu;19:00;21:00;PO;26;500;PC
6108;17;ALGEBRA II A;ORECCHIA, MONICA INES - CALZON, MIGUEL ANGEL - MENDIETA, JULIO ANTONIO;Ju;7:00;9:00;TO;30;201;PC
6108;17;ALGEBRA II A;ORECCHIA, MONICA INES - CALZON, MIGUEL ANGEL - MENDIETA, JULIO ANTONIO;Ma;7:00;9:00;TO;30;201;PC
6108;17;ALGEBRA II A;ORECCHIA, MONICA INES - CALZON, MIGUEL ANGEL - MENDIETA, JULIO ANTONIO;Ma;9:00;11:00;PO;30;201;PC
6108;17;ALGEBRA II A;ORECCHIA, MONICA INES - CALZON, MIGUEL ANGEL - MENDIETA, JULIO ANTONIO;Ju;9:00;11:00;PO;30;201;PC
6108;19A;ALGEBRA II A;PRELAT, DANIEL - A DESIGNAR, A DESIGNAR - ROBERTS, KAREN JUDITH;Lu;15:00;17:00;PO;37;200;PC
6108;19A;ALGEBRA II A;PRELAT, DANIEL - A DESIGNAR, A DESIGNAR - ROBERTS, KAREN JUDITH;Lu;13:00;15:00;TO;37;200;PC
6108;19A;ALGEBRA II A;PRELAT, DANIEL - A DESIGNAR, A DESIGNAR - ROBERTS, KAREN JUDITH;Mi;15:00;17:00;PO;37;200;PC
6108;19A;ALGEBRA II A;PRELAT, DANIEL - A DESIGNAR, A DESIGNAR - ROBERTS, KAREN JUDITH;Mi;13:00;15:00;TO;37;200;PC
6108;19B;ALGEBRA II A;PRELAT, DANIEL - GALVAN, MONICA BEATRIZ - RODRIGUEZ, PABLO ARIEL;Mi;13:00;15:00;TO;25;200;PC
6108;19B;ALGEBRA II A;PRELAT, DANIEL - GALVAN, MONICA BEATRIZ - RODRIGUEZ, PABLO ARIEL;Mi;15:00;17:00;PO;25;506;PC
6108;19B;ALGEBRA II A;PRELAT, DANIEL - GALVAN, MONICA BEATRIZ - RODRIGUEZ, PABLO ARIEL;Lu;15:00;17:00;PO;25;510;PC
6108;19B;ALGEBRA II A;PRELAT, DANIEL - GALVAN, MONICA BEATRIZ - RODRIGUEZ, PABLO ARIEL;Lu;13:00;15:00;TO;25;200;PC
6108;20A;ALGEBRA II A;GIGOLA, SILVIA VIVIANA - DE ROSSI, FERNANDO DANIEL - ROMERO, FABIAN ALEJANDRO;Vi;14:00;16:00;TO;26;400;PC
6108;20A;ALGEBRA II A;GIGOLA, SILVIA VIVIANA - DE ROSSI, FERNANDO DANIEL - ROMERO, FABIAN ALEJANDRO;Mi;14:00;16:00;TO;26;313;PC
6108;20A;ALGEBRA II A;GIGOLA, SILVIA VIVIANA - DE ROSSI, FERNANDO DANIEL - ROMERO, FABIAN ALEJANDRO;Mi;16:00;18:00;PO;26;313;PC
6108;20A;ALGEBRA II A;GIGOLA, SILVIA VIVIANA - DE ROSSI, FERNANDO DANIEL - ROMERO, FABIAN ALEJANDRO;Vi;16:00;18:00;PO;26;400;PC
6108;20B;ALGEBRA II A;GIGOLA, SILVIA VIVIANA - A DESIGNAR, A DESIGNAR - HERRMANN, GUILLERMO WALTER;Mi;16:00;18:00;PO;26;105;PC
6108;20B;ALGEBRA II A;GIGOLA, SILVIA VIVIANA - A DESIGNAR, A DESIGNAR - HERRMANN, GUILLERMO WALTER;Vi;14:00;16:00;TO;26;400;PC
6108;20B;ALGEBRA II A;GIGOLA, SILVIA VIVIANA - A DESIGNAR, A DESIGNAR - HERRMANN, GUILLERMO WALTER;Vi;16:00;18:00;PO;26;105;PC
6108;20B;ALGEBRA II A;GIGOLA, SILVIA VIVIANA - A DESIGNAR, A DESIGNAR - HERRMANN, GUILLERMO WALTER;Mi;14:00;16:00;TO;26;313;PC
6108;21;ALGEBRA II A;MEDINA, JUAN MIGUEL - CABANA, ADRIANA ELENA - A DESIGNAR, A DESIGNAR;Lu;9:00;11:00;TO;30;E9;PC
6108;21;ALGEBRA II A;MEDINA, JUAN MIGUEL - CABANA, ADRIANA ELENA - A DESIGNAR, A DESIGNAR;Lu;11:00;13:00;PO;30;E9;PC
6108;21;ALGEBRA II A;MEDINA, JUAN MIGUEL - CABANA, ADRIANA ELENA - A DESIGNAR, A DESIGNAR;Mi;9:00;11:00;TO;30;E9;PC
6108;21;ALGEBRA II A;MEDINA, JUAN MIGUEL - CABANA, ADRIANA ELENA - A DESIGNAR, A DESIGNAR;Mi;11:00;13:00;PO;30;E9;PC
6108; SP;ALGEBRA II A;PERALTA, NORA BEATRIZ - MUSZKATS, JUAN PABLO - ORECCHIA, MONICA INES;Mi;15:00;19:00;TPO;30;203;PC
6109;22;PROBABILIDAD Y ESTADISTICA B;BELLO, IGNACIO ALBERTO - PUEBLA, MANUEL LEANDRO - BARRAL, PABLO MARTIN - LÓPEZ, FERNANDO MARTÍN;Lu;19:00;21:00;TPO;55;201;PC
6109;22;PROBABILIDAD Y ESTADISTICA B;BELLO, IGNACIO ALBERTO - PUEBLA, MANUEL LEANDRO - BARRAL, PABLO MARTIN - LÓPEZ, FERNANDO MARTÍN;Mi;19:00;23:00;TPO;55;201;PC
6109;24;PROBABILIDAD Y ESTADISTICA B;HANSEN, ROBERTA - GONZÁLEZ ZERBO, SANTIAGO - LEVITÁN, DAVID ADRIÁN;Lu;9:00;11:00;TPO;45;107;PC
6109;24;PROBABILIDAD Y ESTADISTICA B;HANSEN, ROBERTA - GONZÁLEZ ZERBO, SANTIAGO - LEVITÁN, DAVID ADRIÁN;Mi;9:00;13:00;TPO;45;107;PC
6109;25;PROBABILIDAD Y ESTADISTICA B;MARTINEZ, JULIAN FACUNDO - PASTOR, VERONICA ESTELA - A DESIGNAR, A DESIGNAR;Ma;9:00;13:00;TPO;45;310;PC
6109;25;PROBABILIDAD Y ESTADISTICA B;MARTINEZ, JULIAN FACUNDO - PASTOR, VERONICA ESTELA - A DESIGNAR, A DESIGNAR;Ju;9:00;11:00;TPO;45;310;PC
6109;29;PROBABILIDAD Y ESTADISTICA B;VERA, MATÍAS ALEJANDRO - BELLO, IGNACIO ALBERTO - PUEBLA, MANUEL LEANDRO;Mi;15:00;19:00;TPO;45;400;PC
6109;29;PROBABILIDAD Y ESTADISTICA B;VERA, MATÍAS ALEJANDRO - BELLO, IGNACIO ALBERTO - PUEBLA, MANUEL LEANDRO;Lu;15:00;17:00;TPO;45;400;PC
6110;1;ANALISIS MATEMATICO III A;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ma;11:00;13:00;PO;30;414;PC
6110;1;ANALISIS MATEMATICO III A;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ju;9:00;11:00;TO;30;414;PC
6110;1;ANALISIS MATEMATICO III A;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ju;11:00;13:00;PO;30;414;PC
6110;1;ANALISIS MATEMATICO III A;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ma;9:00;11:00;TO;30;414;PC
6110;2;ANALISIS MATEMATICO III A;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Ma;11:00;13:00;PO;30;313;PC
6110;2;ANALISIS MATEMATICO III A;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Vi;9:00;11:00;TO;30;313;PC
6110;2;ANALISIS MATEMATICO III A;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Vi;11:00;13:00;PO;30;313;PC
6110;2;ANALISIS MATEMATICO III A;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Ma;9:00;11:00;TO;30;313;PC
6110;3;ANALISIS MATEMATICO III A;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Mi;20:00;22:00;PO;40;418;PC
6110;3;ANALISIS MATEMATICO III A;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Lu;18:00;20:00;TO;40;418;PC
6110;3;ANALISIS MATEMATICO III A;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Lu;20:00;22:00;PO;40;418;PC
6110;3;ANALISIS MATEMATICO III A;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Mi;18:00;20:00;TO;40;418;PC
6110;4;ANALISIS MATEMATICO III A;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ju;16:00;18:00;PO;30;506;PC
6110;4;ANALISIS MATEMATICO III A;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ma;14:00;16:00;TO;30;506;PC
6110;4;ANALISIS MATEMATICO III A;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ju;14:00;16:00;TO;30;506;PC
6110;4;ANALISIS MATEMATICO III A;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ma;16:00;18:00;PO;30;506;PC
6110;5;ANALISIS MATEMATICO III A;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ju;14:00;16:00;TO;40;510;PC
6110;5;ANALISIS MATEMATICO III A;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ma;16:00;18:00;PO;40;510;PC
6110;5;ANALISIS MATEMATICO III A;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ju;16:00;18:00;PO;40;510;PC
6110;5;ANALISIS MATEMATICO III A;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ma;14:00;16:00;TO;40;510;PC
6112;1;ANALISIS MATEMATICO III B;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ju;11:00;13:00;PO;2;414;PC
6112;1;ANALISIS MATEMATICO III B;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ma;9:00;11:00;TO;2;414;PC
6112;1;ANALISIS MATEMATICO III B;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ma;11:00;13:00;PO;2;414;PC
6112;1;ANALISIS MATEMATICO III B;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ju;9:00;11:00;TO;2;414;PC
6112;2;ANALISIS MATEMATICO III B;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Ma;9:00;11:00;TO;2;313;PC
6112;2;ANALISIS MATEMATICO III B;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Vi;9:00;11:00;TO;2;313;PC
6112;2;ANALISIS MATEMATICO III B;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Ma;11:00;13:00;PO;2;313;PC
6112;2;ANALISIS MATEMATICO III B;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Vi;11:00;13:00;PO;2;313;PC
6112;3;ANALISIS MATEMATICO III B;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Lu;20:00;22:00;PO;2;418;PC
6112;3;ANALISIS MATEMATICO III B;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Lu;18:00;20:00;TO;2;418;PC
6112;3;ANALISIS MATEMATICO III B;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Mi;20:00;22:00;PO;2;418;PC
6112;3;ANALISIS MATEMATICO III B;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Mi;18:00;20:00;TO;2;418;PC
6112;4;ANALISIS MATEMATICO III B;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ju;14:00;16:00;TO;2;506;PC
6112;4;ANALISIS MATEMATICO III B;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ju;16:00;18:00;PO;2;506;PC
6112;4;ANALISIS MATEMATICO III B;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ma;16:00;18:00;PO;2;506;PC
6112;4;ANALISIS MATEMATICO III B;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ma;14:00;16:00;TO;2;506;PC
6112;5;ANALISIS MATEMATICO III B;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ma;14:00;16:00;TO;2;510;PC
6112;5;ANALISIS MATEMATICO III B;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ma;16:00;18:00;PO;2;510;PC
6112;5;ANALISIS MATEMATICO III B;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ju;16:00;18:00;PO;2;510;PC
6112;5;ANALISIS MATEMATICO III B;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ju;14:00;16:00;TO;2;510;PC
6113;1;ANALISIS MATEMATICO III C;MURMIS, EDUARDO GABRIEL - MEDINA, JUAN MANUEL - UNCAL BRESSI, MATIAS EZEQUIEL;Ju;20:00;22:00;PO;75;418;PC
6113;1;ANALISIS MATEMATICO III C;MURMIS, EDUARDO GABRIEL - MEDINA, JUAN MANUEL - UNCAL BRESSI, MATIAS EZEQUIEL;Ju;18:00;20:00;TO;75;418;PC
6114;1;MATEMATICA ESPECIAL PARA ING. QUIMICA;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ma;11:00;13:00;PO;19;414;PC
6114;1;MATEMATICA ESPECIAL PARA ING. QUIMICA;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ju;9:00;11:00;TO;19;414;PC
6114;1;MATEMATICA ESPECIAL PARA ING. QUIMICA;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ju;11:00;13:00;PO;19;414;PC
6114;1;MATEMATICA ESPECIAL PARA ING. QUIMICA;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ma;9:00;11:00;TO;19;414;PC
6114;2;MATEMATICA ESPECIAL PARA ING. QUIMICA;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Ma;9:00;11:00;TO;19;313;PC
6114;2;MATEMATICA ESPECIAL PARA ING. QUIMICA;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Vi;11:00;13:00;PO;19;313;PC
6114;2;MATEMATICA ESPECIAL PARA ING. QUIMICA;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Ma;11:00;13:00;PO;19;313;PC
6114;2;MATEMATICA ESPECIAL PARA ING. QUIMICA;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Vi;9:00;11:00;TO;19;313;PC
6114;3;MATEMATICA ESPECIAL PARA ING. QUIMICA;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Mi;20:00;22:00;PO;25;418;PC
6114;3;MATEMATICA ESPECIAL PARA ING. QUIMICA;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Lu;20:00;22:00;PO;25;418;PC
6114;3;MATEMATICA ESPECIAL PARA ING. QUIMICA;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Mi;18:00;20:00;TO;25;418;PC
6114;3;MATEMATICA ESPECIAL PARA ING. QUIMICA;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Lu;18:00;20:00;TO;25;418;PC
6114;4;MATEMATICA ESPECIAL PARA ING. QUIMICA;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ma;14:00;16:00;TO;19;506;PC
6114;4;MATEMATICA ESPECIAL PARA ING. QUIMICA;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ju;14:00;16:00;TO;19;506;PC
6114;4;MATEMATICA ESPECIAL PARA ING. QUIMICA;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ju;16:00;18:00;PO;19;506;PC
6114;4;MATEMATICA ESPECIAL PARA ING. QUIMICA;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ma;16:00;18:00;PO;19;506;PC
6114;5;MATEMATICA ESPECIAL PARA ING. QUIMICA;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ju;16:00;18:00;PO;25;510;PC
6114;5;MATEMATICA ESPECIAL PARA ING. QUIMICA;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ma;16:00;18:00;PO;25;510;PC
6114;5;MATEMATICA ESPECIAL PARA ING. QUIMICA;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ju;14:00;16:00;TO;25;510;PC
6114;5;MATEMATICA ESPECIAL PARA ING. QUIMICA;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ma;14:00;16:00;TO;25;510;PC
6116;1;MATEMATICA PARA INGENIEROS;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ma;9:00;11:00;TO;1;414;PC
6116;1;MATEMATICA PARA INGENIEROS;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ju;11:00;13:00;PO;1;414;PC
6116;1;MATEMATICA PARA INGENIEROS;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ju;9:00;11:00;TO;1;414;PC
6116;1;MATEMATICA PARA INGENIEROS;ACERO, FERNANDO RODOLFO - CALZON, MIGUEL ANGEL - SMILOVICH, DAMIAN NICOLAS;Ma;11:00;13:00;PO;1;414;PC
6116;2;MATEMATICA PARA INGENIEROS;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Ma;11:00;13:00;PO;1;313;PC
6116;2;MATEMATICA PARA INGENIEROS;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Vi;9:00;11:00;TO;1;313;PC
6116;2;MATEMATICA PARA INGENIEROS;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Vi;11:00;13:00;PO;1;313;PC
6116;2;MATEMATICA PARA INGENIEROS;PRELAT, DANIEL - ROSITO, CLAUS MARTIN;Ma;9:00;11:00;TO;1;313;PC
6116;3;MATEMATICA PARA INGENIEROS;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Mi;18:00;20:00;TO;3;418;PC
6116;3;MATEMATICA PARA INGENIEROS;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Lu;20:00;22:00;PO;3;418;PC
6116;3;MATEMATICA PARA INGENIEROS;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Lu;18:00;20:00;TO;3;418;PC
6116;3;MATEMATICA PARA INGENIEROS;MURMIS, GUSTAVO MARCELO - SCARAMAL, MARIANO DANIEL - FARIÑA, JULIAN - DEL RIO GARCIA, FEDERICO MANUEL;Mi;20:00;22:00;PO;3;418;PC
6116;4;MATEMATICA PARA INGENIEROS;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ju;14:00;16:00;TO;1;506;PC
6116;4;MATEMATICA PARA INGENIEROS;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ju;16:00;18:00;PO;1;506;PC
6116;4;MATEMATICA PARA INGENIEROS;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ma;14:00;16:00;TO;1;506;PC
6116;4;MATEMATICA PARA INGENIEROS;GONZALEZ, GRACIELA ADRIANA - MAULHARDT, MARTIN ENRIQUE - MONZON, NELSON;Ma;16:00;18:00;PO;1;506;PC
6116;5;MATEMATICA PARA INGENIEROS;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ma;16:00;18:00;PO;3;510;PC
6116;5;MATEMATICA PARA INGENIEROS;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ju;16:00;18:00;PO;3;510;PC
6116;5;MATEMATICA PARA INGENIEROS;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ju;14:00;16:00;TO;3;510;PC
6116;5;MATEMATICA PARA INGENIEROS;CACHILE, MARIO ANDRES - PEÑA, NELLY HAYDEE - CALZON, MIGUEL ANGEL - RIZZO, ELISABETH AMALIA;Ma;14:00;16:00;TO;3;510;PC
6122;1;ALGEBRA II C;GRÖER, MARIA GABRIELA;Mi;13:00;17:00;TPO;50;303;LH
6122;1;ALGEBRA II C;GRÖER, MARIA GABRIELA;Lu;13:00;17:00;TPO;50;303;LH
6201;1;FISICA I A;REPETTO, VIVIANA CRISTINA - INDELICATO, EVANGELINA LAURA - REBOREDO, GRACIELA BEATRI - A DESIGNAR, A DESIGNAR - RAGGIO, MAURICIO MARTÍN;Mi;14:00;18:00;TPO;35;201;PC
